# Accelerometer Data File
# Started @Wed Jul 20 22:08:40 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.488 0.065 -0.219 10
-0.499 -0.001 -0.094 11
-0.441 -0.164 0.044 9
-0.207 -0.303 0.203 11
0.02 -0.454 0.217 9
0.121 -0.624 0.041 11
0.152 -0.691 -0.247 9
0.188 -0.716 -0.55 10
0.161 -0.774 -0.917 10
0.171 -0.929 -0.877 10
0.257 -0.853 -0.807 10
0.266 -0.716 -0.597 10
0.299 -0.55 -0.063 10
0.304 -0.202 0.779 10
0.36 0.326 1.718 10
0.444 0.742 1.994 10
0.607 0.952 1.846 10
0.753 1.046 0.998 10
0.755 1.269 -0.394 10
0.774 1.737 -1.414 11
1.111 2.304 -1.695 9
1.129 2.444 -1.689 10
1.171 2.165 -1.064 10
0.993 1.69 -0.018 11
0.454 1.185 1.035 9
-0.021 0.998 1.802 10
-0.234 1.139 1.983 10
-0.271 1.172 1.656 10
-0.425 1.02 1.051 10
-0.589 1.004 0.385 11
-0.668 1.059 -0.402 9
-0.713 1.048 -1.0 10
-0.676 0.926 -1.546 10
-0.592 0.712 -1.719 10
-0.369 0.365 -1.694 10
-0.073 -0.084 -1.472 10
0.166 -0.541 -0.92 10
0.33 -0.771 -0.483 10
0.444 -1.004 -0.245 10
0.27 -1.292 -0.35 10
-0.032 -1.447 -0.703 10
-0.261 -1.595 -1.141 10
-0.701 -1.617 -1.768 10
-0.984 -1.688 -2.35 10
-0.92 -1.674 -2.442 11
-0.716 -1.541 -2.267 9
-0.299 -1.215 -1.919 10
0.273 -0.8 -1.469 10
0.754 -0.522 -0.563 10
0.963 -0.271 -0.068 10
1.082 -0.21 0.507 10
0.888 -0.413 0.991 10
0.428 -0.647 0.943 10
-0.105 -0.712 0.539 11
-0.5 -0.451 0.304 9
-0.605 -0.113 0.42 10
-0.553 0.07 0.292 10
-0.472 0.054 0.15 10
-0.243 0.083 0.402 10
0.142 0.127 0.707 10
0.49 0.054 0.843 10
0.708 -0.115 0.966 10
0.766 -0.181 0.929 10
0.759 -0.162 0.655 10
0.605 -0.043 0.529 10
0.45 0.211 0.752 10
0.362 0.491 1.073 10
0.369 0.709 1.63 10
0.271 0.785 2.122 10
0.123 0.87 2.384 10
0.059 0.964 2.585 10
0.045 0.962 2.662 10
0.04 0.926 2.362 10
0.045 1.015 2.039 11
-0.002 1.154 1.835 9
0.023 1.125 1.712 10
0.012 0.944 1.687 10
-0.057 0.832 1.734 10
-0.163 0.818 1.621 10
-0.259 0.676 1.485 10
-0.302 0.513 1.319 10
-0.203 0.401 1.204 10
-0.036 0.241 1.084 10
0.208 0.027 0.837 10
0.316 -0.156 0.452 10
0.449 -0.407 0.027 10
0.533 -0.694 -0.371 10
0.549 -1.021 -0.713 10
0.614 -1.238 -1.021 10
0.596 -1.416 -1.419 10
0.39 -1.438 -1.656 10
-0.019 -1.354 -1.783 10
-0.362 -1.21 -1.924 10
-0.644 -1.02 -1.895 10
-0.813 -0.935 -1.809 10
-0.826 -0.859 -1.775 10
-0.761 -0.911 -1.701 10
-0.633 -0.966 -1.522 10
-0.561 -0.982 -1.413 10
-0.582 -0.935 -1.263 10
-0.584 -0.859 -1.154 10
-0.612 -0.807 -1.159 11
-0.689 -0.77 -1.207 9
-0.758 -0.693 -1.25 10
-0.708 -0.649 -1.401 10
-0.559 -0.705 -1.321 10
-0.34 -0.721 -0.887 10
-0.056 -0.648 -0.634 10
0.087 -0.497 -0.485 10
0.259 -0.456 0.037 10
0.44 -0.393 0.447 10
0.551 -0.268 0.833 10
0.703 -0.206 1.086 10
0.779 0.08 1.279 10
0.779 0.581 1.608 10
0.951 1.126 2.042 10
0.873 1.522 2.217 10
0.639 1.87 2.279 10
0.403 2.01 2.818 10
0.052 1.852 3.097 10
-0.331 1.581 2.606 10
-0.738 1.362 1.983 10
-1.009 1.364 1.285 10
-1.106 1.452 0.536 11
-1.142 1.427 -0.06 9
-1.131 1.422 -0.657 10
-1.147 1.625 -0.988 10
-1.05 1.617 -1.113 10
-0.686 1.275 -1.088 11
-0.135 0.621 -0.712 10
0.214 0.068 -0.477 9
0.365 -0.222 -0.446 10
0.328 -0.502 -0.402 10
0.192 -0.727 -0.456 11
-0.033 -0.836 -0.721 9
-0.228 -0.933 -0.881 10
-0.317 -0.952 -1.172 10
-0.337 -0.805 -1.452 10
-0.26 -0.733 -1.643 10
-0.088 -0.685 -1.806 10
0.093 -0.513 -1.884 10
0.325 -0.298 -1.506 10
0.576 -0.217 -0.976 10
0.708 -0.247 -0.663 10
0.672 -0.325 -0.346 10
0.501 -0.327 -0.019 10
0.218 -0.217 0.189 10
-0.156 -0.169 0.239 10
-0.485 -0.135 0.206 10
-0.566 -0.113 0.125 10
-0.595 -0.084 -0.102 10
-0.613 -0.067 -0.186 10
-0.629 -0.017 -0.323 10
-0.627 0.035 -0.385 11
-0.487 -0.028 -0.226 9
-0.352 -0.016 -0.272 10
-0.273 -0.006 -0.435 10
-0.203 -0.135 -0.512 10
-0.251 -0.302 -0.805 10
-0.381 -0.548 -1.242 10
-0.464 -0.872 -1.324 10
-0.59 -1.052 -1.278 10
-0.565 -1.067 -1.124 10
-0.552 -0.952 -0.607 10
-0.333 -0.607 0.142 10
-0.144 -0.425 0.904 11
0.007 -0.366 1.374 9
0.205 -0.295 1.615 10
0.339 -0.205 1.618 11
0.521 -0.055 1.404 9
0.606 0.113 0.815 10
0.735 0.283 0.51 10
0.765 0.591 0.683 10
0.706 0.997 0.727 11
0.575 1.13 0.93 9
0.44 1.017 1.259 10
0.318 0.95 1.435 10
0.235 0.872 1.696 10
0.168 0.828 1.802 10
0.117 0.84 1.863 10
0.251 0.894 1.91 10
0.511 0.701 1.839 10
0.727 0.372 1.518 10
1.163 0.025 1.521 10
1.77 -0.339 1.679 10
2.016 -0.589 1.003 10
2.098 -1.211 0.678 10
2.018 -1.564 0.412 10
1.652 -1.554 -0.025 10
1.211 -1.356 -0.143 10
0.711 -1.151 -0.154 10
0.243 -1.036 -0.285 10
-0.013 -0.941 -0.49 10
-0.141 -0.752 -0.492 10
-0.256 -0.608 -0.417 10
-0.265 -0.512 -0.487 10
-0.195 -0.504 -0.404 10
-0.064 -0.514 -0.252 10
0.028 -0.385 -0.416 11
-0.026 -0.243 -0.521 9
-0.256 -0.21 -0.624 10
-0.532 -0.249 -0.855 11
-0.677 -0.224 -0.847 9
-0.773 -0.211 -0.779 10
-0.773 -0.293 -0.71 10
-0.739 -0.384 -0.553 11
-0.656 -0.458 -0.299 9
-0.582 -0.429 -0.002 10
-0.532 -0.421 0.23 10
-0.384 -0.473 0.569 10
-0.225 -0.512 0.719 10
-0.108 -0.547 0.837 10
0.04 -0.673 1.02 10
0.26 -0.865 1.03 10
0.441 -1.011 0.901 10
0.526 -1.013 0.578 10
0.422 -1.05 0.158 10
0.0 -0.953 -0.391 10
-0.542 -0.565 -0.981 11
-1.039 0.025 -1.202 10
-1.478 0.6 -1.081 9
-1.77 1.049 -1.232 10
-2.015 1.59 -0.652 10
-2.339 2.664 -0.095 11
-2.105 2.397 0.258 9
-1.826 2.494 0.568 10
-1.462 2.391 0.529 10
-1.083 2.333 0.234 10
-0.734 2.099 -0.09 10
-0.626 2.139 -0.365 11
-0.52 2.33 -0.518 9
-0.442 2.451 -0.777 10
-0.493 2.395 -1.414 10
-0.331 2.337 -1.376 11
-0.177 2.103 -1.109 10
0.27 1.694 -0.783 9
0.709 1.085 -0.437 10
0.957 0.468 -0.083 10
0.904 0.051 0.226 11
0.745 -0.203 0.315 10
0.679 -0.511 0.491 9
0.585 -0.744 0.191 10
0.544 -0.876 -0.163 10
0.541 -0.858 -0.646 10
0.461 -0.798 -1.245 10
0.475 -0.778 -1.379 10
0.419 -0.804 -1.336 10
0.291 -0.844 -1.392 10
0.193 -0.872 -1.503 11
0.079 -0.957 -1.413 9
-0.049 -0.93 -1.384 10
-0.182 -0.846 -1.254 10
-0.25 -0.744 -1.266 10
-0.182 -0.73 -0.864 10
-0.12 -0.657 -0.803 10
-0.16 -0.565 -0.775 10
-0.273 -0.405 -0.688 10
-0.384 -0.209 -0.507 10
-0.328 -0.007 -0.327 11
-0.192 0.01 -0.036 9
-0.009 -0.085 -0.032 10
0.008 -0.137 0.073 10
-0.19 -0.08 0.264 10
-0.403 -0.124 0.367 10
-0.648 -0.154 0.727 10
-0.738 -0.139 0.913 10
-0.785 -0.013 1.278 10
-0.706 0.039 1.555 10
-0.601 0.095 1.546 11
-0.386 0.155 1.512 9
-0.149 0.217 1.654 10
0.081 0.29 1.695 10
0.107 0.364 1.543 10
-0.049 0.388 1.389 10
-0.2 0.444 1.121 10
-0.343 0.486 1.008 10
-0.361 0.515 0.951 10
-0.316 0.515 0.709 10
-0.129 0.429 0.905 10
0.141 0.403 1.013 10
0.343 0.38 0.705 10
0.558 0.342 0.643 10
0.735 0.334 0.501 11
0.765 0.317 0.184 10
0.895 0.191 0.329 9
0.814 -0.043 -0.117 10
0.785 -0.306 -0.269 10
0.723 -0.189 -0.44 10
0.772 -0.135 -0.284 11
0.875 -0.346 -0.169 9
0.926 -0.561 -0.428 10
0.911 -0.591 -0.523 10
0.828 -0.498 -0.583 10
0.625 -0.405 -0.852 10
0.355 -0.459 -1.129 11
0.078 -0.379 -1.705 9
-0.127 -0.194 -2.164 10
-0.2 -0.149 -2.163 10
-0.249 -0.168 -2.093 11
-0.474 -0.229 -2.177 10
-0.668 -0.378 -1.804 9
-0.877 -0.358 -1.537 11
-0.824 -0.201 -1.254 10
-0.767 -0.155 -0.672 9
-0.578 -0.191 -0.294 11
-0.365 -0.276 -0.136 9
-0.277 -0.308 0.084 10
-0.275 -0.312 -0.036 11
-0.36 -0.255 -0.265 10
-0.418 -0.16 -0.247 9
-0.359 -0.11 -0.11 10
-0.306 -0.038 -0.125 10
-0.112 -0.129 0.05 10
0.097 -0.272 0.14 10
0.423 -0.408 0.505 10
0.51 -0.445 0.489 10
0.433 -0.28 0.414 10
0.304 0.161 0.821 10
0.006 0.86 0.877 10
-0.114 1.429 0.677 10
-0.232 1.683 1.092 10
-0.312 1.885 1.414 10
-0.143 2.145 1.574 10
-0.198 2.266 1.684 10
-0.109 2.022 1.774 10
0.082 1.743 1.82 10
0.332 1.534 1.871 10
0.566 1.389 1.693 10
0.579 1.104 1.428 10
0.469 0.907 1.13 11
0.267 1.023 0.681 9
0.283 1.119 0.604 10
0.488 1.119 0.509 10
0.568 0.826 0.243 10
0.537 0.226 0.063 10
0.423 -0.321 -0.123 10
0.096 -0.625 -0.343 10
-0.24 -0.769 -0.645 10
-0.44 -0.977 -0.675 10
-0.396 -1.086 -0.832 10
-0.322 -1.132 -1.059 10
-0.298 -1.174 -1.151 10
-0.182 -1.221 -1.07 10
-0.095 -1.202 -1.256 10
-0.12 -1.228 -1.467 10
-0.229 -1.252 -1.38 10
-0.292 -1.152 -1.329 11
-0.314 -1.029 -1.42 9
-0.222 -0.995 -1.183 10
-0.166 -0.938 -1.254 10
-0.063 -0.853 -1.344 10
0.029 -0.785 -1.115 10
0.146 -0.732 -1.046 10
0.114 -0.676 -0.968 11
0.06 -0.54 -0.957 9
-0.049 -0.494 -0.861 10
-0.182 -0.324 -0.896 10
-0.284 -0.136 -0.772 10
-0.462 0.083 -0.522 10
-0.64 0.273 -0.315 10
-0.74 0.418 -0.24 10
-0.666 0.48 0.162 10
-0.461 0.457 0.611 10
-0.458 0.36 0.619 10
-0.895 0.195 0.316 10
-1.4 0.115 0.12 10
-1.829 0.276 -0.21 10
-2.129 0.627 -0.551 10
-1.942 1.013 -0.539 10
-0.946 1.325 0.411 11
0.656 1.158 1.525 10
1.892 0.982 2.019 9
2.866 0.513 2.256 10
3.295 -0.072 2.013 10
3.095 -0.685 1.252 10
2.458 -0.815 0.308 10
1.445 -0.328 -0.688 10
0.671 0.41 -1.136 10
0.113 1.119 -0.703 10
0.291 1.585 0.65 10
1.21 1.624 2.421 10
2.149 0.902 3.205 10
2.58 0.001 3.72 10
2.46 -1.024 3.839 10
1.895 -1.861 2.947 10
1.206 -2.062 1.678 10
0.654 -1.58 0.838 10
0.235 -1.034 0.332 10
-0.037 -0.776 -0.235 10
-0.033 -0.517 -0.832 10
-0.056 -0.552 -1.007 10
-0.136 -0.712 -1.036 10
-0.2 -0.847 -1.208 10
-0.31 -0.969 -1.027 10
-0.572 -0.95 -0.596 10
-0.928 -0.795 -0.261 10
-1.327 -0.655 -0.088 10
-1.608 -0.563 -0.062 10
-1.809 -0.61 -0.082 10
-1.8 -0.661 0.055 10
-1.594 -0.656 0.075 10
-1.383 -0.564 -0.061 11
-1.167 -0.516 -0.115 9
-1.007 -0.473 0.016 10
-0.993 -0.417 0.299 10
-0.859 -0.315 0.338 10
-0.782 -0.309 0.115 10
-0.781 -0.244 -0.111 10
-0.763 -0.013 -0.479 10
-0.713 0.203 -0.716 10
-0.745 0.407 -1.032 10
-0.653 0.564 -1.067 10
-0.605 0.517 -0.848 10
-0.665 0.448 -0.375 10
-0.598 0.291 0.23 10
-0.564 0.098 0.448 10
-0.542 -0.101 0.404 10
-0.574 -0.237 0.113 10
-0.594 -0.222 -0.19 10
-0.569 -0.105 -0.395 10
-0.512 -0.025 -0.476 10
-0.478 0.002 -0.687 10
-0.465 0.054 -0.705 10
-0.496 0.1 -0.272 10
-0.446 0.081 0.211 10
-0.341 -0.012 0.431 10
-0.169 -0.192 0.517 10
-0.032 -0.293 0.397 10
0.091 -0.238 0.322 10
0.263 -0.197 0.385 11
0.599 -0.16 0.415 9
0.884 -0.075 0.339 10
0.959 0.121 0.366 10
0.794 0.316 0.363 10
0.646 0.439 0.517 10
0.486 0.663 0.724 10
0.489 0.846 1.099 10
0.888 0.805 1.696 10
1.489 0.672 2.069 10
1.849 0.433 1.794 10
1.991 0.183 1.442 10
1.939 0.044 0.97 10
1.607 0.082 0.295 10
1.222 0.333 -0.147 10
0.936 0.618 -0.529 10
0.842 0.729 -0.691 10
0.836 0.639 -0.656 10
0.795 0.514 -0.591 10
0.612 0.411 -0.532 10
0.482 0.267 -0.323 10
0.322 0.067 -0.274 10
0.186 -0.111 -0.255 10
0.15 -0.229 -0.135 10
0.152 -0.318 -0.104 10
0.137 -0.407 -0.231 10
0.158 -0.392 -0.389 10
0.133 -0.37 -0.548 10
0.103 -0.324 -0.787 10
0.023 -0.309 -0.872 10
-0.09 -0.252 -0.69 10
-0.107 -0.287 -0.569 10
-0.251 -0.422 -0.495 10
-0.39 -0.604 -0.574 10
-0.342 -0.63 -0.569 10
-0.161 -0.558 -0.589 10
-0.102 -0.571 -0.858 10
-0.187 -0.549 -1.031 11
-0.28 -0.511 -0.988 9
-0.493 -0.417 -0.949 10
-0.504 -0.246 -0.889 10
-0.531 -0.152 -0.895 10
-0.409 -0.223 -1.236 10
-0.067 -0.39 -1.768 10
0.353 -0.593 -2.211 10
0.731 -0.55 -2.714 10
0.977 -0.401 -3.175 10
1.095 -0.283 -3.134 10
1.097 -0.168 -2.889 10
0.996 -0.065 -2.505 10
0.776 0.044 -2.039 10
0.379 0.082 -1.594 10
0.264 0.152 -1.176 11
0.237 0.24 -0.826 9
-0.053 0.224 -0.588 10
-0.28 0.038 -0.339 10
-0.209 -0.016 -0.211 10
-0.145 0.088 -0.31 11
-0.173 0.105 -0.046 9
-0.096 0.111 0.225 10
-0.034 0.066 0.124 10
0.046 0.137 -0.189 11
-0.277 0.08 -0.127 9
-0.301 0.072 0.057 10
-0.055 0.263 0.129 10
0.199 0.452 0.246 10
0.636 0.752 0.264 10
1.012 1.081 0.522 10
1.273 1.439 0.823 10
1.344 1.786 1.12 10
1.252 1.978 1.12 10
1.205 1.832 1.042 10
1.007 1.735 1.05 11
0.828 1.768 1.117 9
0.59 1.919 1.583 10
0.54 1.796 1.951 10
0.71 1.185 2.29 10
0.699 0.524 2.681 10
0.621 0.135 2.81 10
0.662 -0.222 2.684 10
0.57 -0.252 1.976 10
0.289 -0.089 1.132 10
0.234 0.04 0.432 11
0.279 0.096 -0.308 9
0.226 0.13 -0.708 10
0.16 -0.124 -0.81 10
0.075 -0.594 -0.979 10
-0.121 -1.086 -1.286 11
-0.359 -1.46 -1.459 9
-0.668 -1.616 -1.511 10
-0.92 -1.583 -1.627 10
-1.112 -1.416 -1.533 10
-1.104 -1.137 -1.225 11
-1.063 -0.644 -1.076 9
-0.922 -0.157 -0.891 10
-0.718 0.159 -0.354 10
-0.491 0.307 0.336 10
-0.131 0.44 0.75 10
0.157 0.525 1.373 10
0.141 0.456 1.96 10
0.204 0.16 2.264 11
0.322 -0.381 2.106 9
0.358 -1.058 1.732 11
0.09 -1.263 1.188 9
-0.272 -1.093 0.94 10
-1.011 -0.673 0.734 10
-1.591 0.048 0.574 11
-1.518 0.629 0.482 10
-1.108 0.799 0.141 10
-0.419 0.366 -0.398 10
0.397 -0.075 -0.815 9
0.883 -0.016 -1.397 10
0.967 0.338 -1.99 10
0.552 0.485 -2.136 10
0.031 0.687 -2.387 11
-0.385 1.213 -2.588 9
-0.769 1.591 -2.476 10
-0.976 1.648 -2.125 10
-0.93 1.603 -1.352 10
-0.57 1.762 -0.613 10
-0.082 1.818 -0.104 10
0.451 1.671 0.156 10
0.828 1.625 0.485 10
1.133 1.091 0.962 11
1.209 0.353 1.21 9
0.942 -0.362 1.21 11
0.641 -0.774 1.296 9
0.361 -0.697 1.287 10
0.118 -0.541 1.055 10
-0.151 -0.53 0.639 11
-0.3 -0.554 0.118 9
-0.365 -0.49 -0.384 10
-0.397 -0.424 -0.647 10
-0.409 -0.416 -0.807 10
-0.273 -0.4 -0.933 11
-0.03 -0.369 -0.788 9
0.273 -0.392 -0.536 10
0.47 -0.474 -0.353 10
0.544 -0.573 -0.223 10
0.438 -0.722 -0.278 10
0.058 -0.9 -0.423 10
-0.283 -0.931 -0.475 11
-0.608 -0.872 -0.678 9
-0.797 -0.819 -0.756 10
-0.881 -0.875 -0.569 10
-0.957 -0.891 -0.495 10
-0.93 -0.871 -0.342 10
-0.751 -0.999 0.148 10
-0.624 -1.132 0.332 10
-0.536 -1.148 0.471 10
-0.413 -1.042 0.631 10
-0.294 -0.756 0.636 10
-0.023 -0.526 0.935 10
0.314 -0.404 1.522 10
0.61 -0.321 1.896 10
0.592 -0.064 2.068 10
0.498 0.381 2.12 10
0.164 0.541 2.296 10
-0.196 0.521 2.643 10
-0.401 0.659 2.534 10
-0.653 0.86 1.789 10
-0.709 1.058 1.352 10
-0.629 1.211 1.199 10
-0.428 1.409 0.881 10
-0.032 1.466 0.776 10
0.53 1.328 0.853 10
1.029 1.075 0.863 10
1.236 0.82 0.63 10
1.406 0.704 0.567 10
1.308 0.625 0.389 11
1.229 0.519 0.376 10
1.149 0.338 0.347 9
1.051 0.071 0.287 11
0.92 -0.28 0.18 9
0.621 -0.665 0.145 10
0.335 -0.814 0.027 10
0.164 -0.948 -0.225 10
0.061 -1.043 -0.461 10
0.003 -1.059 -0.57 10
-0.082 -0.996 -0.952 10
-0.203 -0.871 -1.314 10
-0.295 -0.801 -1.51 10
-0.378 -0.79 -1.454 10
-0.538 -0.65 -1.343 10
-0.622 -0.671 -1.381 10
-0.715 -0.82 -1.355 10
-0.833 -1.22 -1.193 10
-0.913 -1.288 -1.057 10
-0.994 -0.814 -1.063 10
-0.947 -0.44 -1.112 10
-0.826 -0.379 -1.139 10
-0.795 -0.41 -1.266 10
-0.586 -0.317 -1.243 10
-0.416 -0.302 -1.153 10
-0.245 -0.358 -0.839 11
-0.013 -0.391 -0.505 9
0.168 -0.206 0.018 10
0.367 -0.021 0.654 10
0.321 0.066 1.218 10
0.091 0.301 1.57 10
-0.184 0.667 1.491 11
-0.416 1.023 1.152 9
-0.512 1.17 0.899 10
-0.418 1.165 0.861 10
-0.221 1.092 0.654 10
0.033 1.026 0.287 10
0.099 0.811 -0.06 10
-0.022 0.738 -0.562 10
-0.27 0.915 -1.084 10
-0.502 1.064 -1.285 11
-0.693 1.26 -1.347 9
-0.839 1.375 -1.289 11
-0.798 1.392 -0.781 9
-0.615 1.434 0.029 10
-0.381 1.205 1.482 11
-0.153 0.8 1.817 9
-0.043 0.427 1.937 10
0.038 0.074 1.812 10
-0.12 -0.148 1.277 10
-0.298 -0.09 0.675 10
-0.268 0.064 0.22 10
-0.232 0.118 0.017 10
-0.209 0.236 0.015 10
0.018 0.195 0.134 10
0.119 -0.031 0.319 11
0.176 -0.183 0.365 9
0.366 -0.363 0.095 10
0.631 -0.611 -0.465 10
0.671 -0.843 -1.194 10
0.604 -0.931 -1.6 11
0.44 -0.915 -1.863 9
0.223 -0.875 -2.116 10
-0.056 -0.883 -2.033 10
-0.309 -0.872 -1.839 10
-0.459 -0.897 -1.603 10
-0.474 -0.884 -1.176 10
-0.461 -0.77 -1.101 10
-0.449 -0.641 -0.931 10
-0.396 -0.569 -0.45 10
-0.27 -0.374 -0.189 10
-0.044 -0.328 0.174 10
0.088 -0.528 0.544 10
0.226 -0.501 0.55 10
0.16 -0.425 0.486 10
0.006 -0.339 0.455 11
-0.174 0.065 0.34 9
-0.347 0.472 0.401 10
-0.303 0.623 0.576 10
-0.092 0.543 0.967 10
0.158 0.411 1.249 11
0.28 0.387 1.392 9
0.381 0.124 1.313 10
0.153 -0.103 0.638 10
-0.335 0.062 -0.261 10
-0.879 0.685 -1.062 11
-1.058 0.987 -1.369 9
-1.004 1.069 -1.181 10
-0.697 1.436 -0.287 10
-0.05 1.629 0.749 10
0.627 1.543 1.847 10
1.176 0.924 2.86 10
1.541 0.021 3.289 10
1.723 -0.704 2.745 10
1.499 -0.884 1.755 10
0.918 -0.468 0.976 11
0.369 0.276 0.387 9
0.013 0.585 -0.064 10
-0.34 0.595 -0.265 10
-0.444 0.441 -0.074 11
-0.322 0.164 0.199 9
-0.264 -0.136 0.377 10
-0.255 -0.433 0.434 10
-0.143 -0.596 0.348 11
-0.008 -0.683 0.192 9
0.112 -0.718 -0.093 11
0.187 -0.75 -0.342 9
0.108 -0.744 -0.437 10
0.046 -0.626 -0.497 10
-0.01 -0.615 -0.464 10
-0.112 -0.648 -0.435 11
-0.118 -0.652 -0.478 9
-0.106 -0.716 -0.37 10
-0.078 -0.783 -0.255 10
-0.027 -0.713 -0.247 10
0.035 -0.711 -0.179 11
0.135 -0.82 -0.213 9
0.216 -0.971 -0.476 10
0.332 -1.15 -0.782 10
0.351 -1.242 -1.177 10
0.376 -1.273 -1.465 10
0.493 -1.197 -1.568 10
0.41 -1.025 -1.558 10
0.153 -0.716 -1.238 10
-0.215 -0.188 -0.296 10
-0.486 0.235 0.336 10
-0.644 0.488 0.613 10
-0.683 0.697 0.586 10
-0.512 0.705 0.45 10
-0.314 0.523 0.224 10
-0.274 0.72 -0.039 10
-0.298 1.182 -0.25 11
-0.544 1.521 -0.38 9
-0.714 1.688 -0.523 10
-0.849 1.691 -0.738 10
-0.971 1.41 -0.509 11
-0.693 1.329 -0.286 9
-0.322 1.782 -0.3 10
-0.255 2.233 -0.382 10
-0.169 2.182 -0.577 10
-0.195 1.861 -0.76 11
-0.322 1.666 -0.934 9
-0.324 1.62 -1.013 10
-0.43 1.337 -0.877 10
-0.473 0.85 -0.531 10
-0.469 0.481 0.245 11
-0.181 0.027 1.289 9
0.233 -0.388 1.626 10
0.546 -0.806 1.446 10
0.862 -1.053 1.138 10
0.931 -0.982 0.61 11
0.7 -0.668 -0.208 9
0.414 -0.42 -0.981 10
0.183 -0.387 -1.477 10
0.087 -0.452 -1.605 10
0.139 -0.562 -1.41 11
0.064 -0.704 -0.959 9
0.058 -0.806 -0.397 10
0.052 -0.992 0.09 10
0.09 -1.281 0.46 10
0.064 -1.368 0.388 11
-0.08 -1.248 0.022 9
-0.184 -1.132 -0.255 10
-0.243 -1.079 -0.557 10
-0.374 -1.075 -0.915 10
-0.5 -0.907 -1.013 11
-0.51 -0.842 -0.852 9
-0.468 -1.068 -0.603 10
-0.387 -1.271 -0.387 10
-0.089 -1.196 -0.124 10
0.143 -0.826 -0.164 11
0.31 -0.39 -0.423 9
0.408 0.018 -0.527 10
0.496 0.413 -0.509 10
0.378 0.863 -0.475 10
0.193 1.208 -0.083 10
0.079 1.38 0.924 10
0.226 1.535 1.987 10
0.471 1.588 2.693 10
0.631 1.421 3.044 10
0.636 1.261 3.145 10
0.547 1.316 2.848 11
0.466 1.598 2.028 9
0.42 1.731 1.67 10
0.498 1.903 1.71 10
0.69 2.006 1.875 10
0.914 1.745 1.946 10
1.081 1.105 1.829 10
1.042 0.425 1.724 10
0.886 0.029 1.422 10
0.72 -0.214 0.969 10
0.536 -0.417 0.554 10
0.37 -0.625 -0.061 10
0.143 -0.855 -0.624 10
-0.146 -0.942 -0.622 10
-0.321 -0.951 -0.603 10
-0.409 -1.115 -0.827 10
-0.386 -1.167 -1.037 10
-0.192 -1.171 -1.347 10
0.085 -1.183 -1.936 10
0.318 -1.134 -2.467 10
0.51 -0.994 -2.737 10
0.7 -0.869 -2.817 10
0.699 -0.877 -2.742 11
0.517 -0.996 -2.338 9
0.181 -1.086 -1.717 10
-0.138 -1.098 -0.993 11
-0.391 -0.962 -0.54 9
-0.568 -0.823 -0.098 10
-0.649 -0.758 0.419 10
-0.653 -0.794 0.653 10
-0.648 -0.766 0.794 10
-0.471 -0.672 0.887 10
-0.346 -0.622 0.867 10
-0.217 -0.569 0.996 10
-0.152 -0.589 1.0 10
-0.3 -0.461 0.676 10
-0.4 -0.062 0.41 10
-0.411 0.245 0.3 10
-0.31 0.488 -0.195 10
-0.141 0.697 -0.425 10
-0.084 0.86 -0.331 10
-0.058 1.033 0.003 10
-0.009 1.309 0.33 10
0.181 1.436 0.754 10
0.533 1.327 1.135 10
0.747 1.134 0.858 11
0.767 1.055 0.272 9
0.535 1.148 -0.349 10
0.12 1.205 -0.934 10
-0.176 1.111 -1.194 10
-0.331 1.017 -1.342 11
-0.392 0.993 -0.949 9
-0.405 0.885 -0.311 10
-0.425 0.736 0.202 10
-0.425 0.662 0.621 10
-0.383 0.648 0.998 10
-0.31 0.617 1.286 10
-0.27 0.564 1.347 10
-0.2 0.421 1.247 10
-0.154 0.293 0.76 10
-0.139 0.221 0.245 10
-0.082 0.147 -0.124 10
0.012 0.037 -0.43 10
0.174 -0.103 -0.603 10
0.484 -0.24 -0.482 10
0.694 -0.397 -0.529 10
0.763 -0.434 -0.467 10
0.738 -0.425 -0.437 10
0.63 -0.512 -0.557 10
0.515 -0.676 -0.691 10
0.274 -0.764 -0.846 10
-0.037 -0.73 -0.977 10
-0.257 -0.657 -1.112 10
-0.369 -0.652 -1.13 10
-0.41 -0.664 -1.112 11
-0.429 -0.598 -0.914 10
-0.412 -0.564 -0.573 9
-0.302 -0.645 -0.352 10
-0.203 -0.744 -0.325 10
-0.2 -0.739 -0.431 10
-0.249 -0.725 -0.284 10
-0.353 -0.816 -0.1 10
-0.481 -0.838 -0.159 10
-0.468 -0.608 -0.048 10
-0.352 -0.487 0.18 11
-0.274 -0.498 0.136 9
-0.298 -0.423 0.053 10
-0.285 -0.165 0.074 10
-0.317 0.118 0.204 10
-0.234 0.235 0.39 10
-0.184 0.238 0.498 10
