# Accelerometer Data File
# Started @Wed Jul 20 19:56:45 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
1.251 1.348 -0.487 10
0.764 1.618 -0.688 10
0.17 1.594 -0.99 10
-0.165 1.167 -1.253 10
-0.209 0.576 -1.136 10
-0.11 -0.075 -1.143 10
0.012 -0.516 -1.753 10
0.088 -0.904 -2.457 10
0.536 -1.598 -2.616 10
1.034 -2.438 -3.251 10
1.37 -3.168 -3.994 10
1.242 -4.282 -4.379 10
0.583 -4.75 -4.139 10
-0.207 -4.275 -2.855 10
-0.85 -3.494 -1.052 10
-0.523 -2.67 0.172 10
0.045 -1.386 0.845 10
-0.191 -0.05 1.372 10
-0.982 -0.191 1.338 10
-2.082 -2.671 1.653 10
-3.71 -6.541 2.884 10
-6.312 -8.214 3.345 10
-6.87 -3.04 4.071 10
-3.391 3.374 4.301 10
-2.19 5.364 2.604 10
-1.229 6.163 0.973 10
-0.339 6.116 1.186 10
-0.133 4.927 1.74 10
0.371 3.529 2.272 10
1.101 2.03 2.786 10
1.784 -0.293 3.034 10
2.286 -3.134 4.204 10
2.661 -5.708 4.482 10
3.024 -6.369 2.999 10
2.928 -4.172 1.182 10
1.946 -1.617 -0.486 10
1.329 0.198 -1.024 10
0.894 1.126 -1.059 10
0.305 1.479 -1.212 10
-0.164 1.693 -1.41 10
-0.458 1.877 -1.191 10
-0.352 2.069 -0.641 10
-0.041 1.974 0.017 10
0.083 1.819 0.394 10
0.178 1.172 1.019 10
0.281 0.417 1.33 10
0.425 -0.305 1.49 10
0.452 -0.826 1.359 10
0.449 -0.916 0.835 10
0.491 -0.643 0.096 10
0.433 -0.087 -0.749 10
0.476 0.412 -1.027 10
0.471 0.569 -0.821 10
0.596 0.658 -0.48 10
0.623 0.584 -0.079 10
0.517 0.586 0.29 10
0.612 0.691 -0.048 10
0.706 0.794 -0.681 10
0.756 0.939 -1.406 10
0.724 0.879 -2.119 10
0.125 0.972 -1.45 10
-0.705 1.694 0.565 10
-0.859 2.162 2.163 10
-0.488 2.187 1.99 10
-0.198 1.736 0.756 10
-0.04 1.183 -0.672 10
-0.234 0.634 -1.613 10
-0.53 -0.006 -0.883 10
-0.434 -0.85 0.274 10
0.005 -1.17 1.065 10
0.298 -1.001 1.381 10
0.63 -0.729 0.329 10
0.989 -0.673 -0.496 10
1.002 -0.39 -0.722 10
0.773 0.199 -0.322 10
1.066 0.705 -0.195 10
1.52 0.945 -0.4 10
1.833 1.031 -0.299 10
1.667 1.057 -0.528 10
1.242 0.728 -0.467 10
0.79 0.577 0.002 10
0.237 0.381 0.484 10
-0.717 -0.388 -0.779 10
-1.274 -1.341 -2.33 10
-1.664 -2.413 -3.484 10
-1.799 -4.025 -3.283 10
-1.835 -5.51 -2.92 10
-1.487 -6.39 -2.981 10
-0.649 -6.018 -1.933 10
0.216 -4.752 -0.352 10
0.04 -3.519 -1.049 10
-1.015 -2.762 -2.565 10
-1.793 -2.391 -2.963 10
-1.63 -1.359 -2.865 10
-1.347 0.0 -2.854 10
-1.445 0.595 -3.112 10
-1.748 0.828 -3.163 10
-1.953 2.038 -2.734 10
-1.49 3.489 -1.995 10
-0.565 3.933 -0.805 10
-0.052 3.411 0.361 10
0.349 3.018 1.075 10
0.952 3.138 1.941 10
1.494 3.445 2.54 10
1.853 3.738 2.553 10
1.84 4.028 1.789 10
1.622 4.349 0.8 10
1.175 4.268 0.168 10
0.799 3.824 -0.115 10
0.435 3.269 -0.207 10
0.029 2.761 -0.1 10
-0.188 2.209 0.159 10
-0.29 1.635 0.695 10
-0.184 1.169 1.599 10
-0.053 0.44 2.362 10
-0.022 -0.24 2.72 10
-0.097 -1.087 2.612 10
-0.389 -1.538 1.937 10
-0.557 -1.591 1.467 10
-0.984 -1.131 1.045 10
-1.566 -1.155 0.552 10
-2.177 -1.609 0.17 10
-2.356 -1.827 -0.071 10
-2.206 -1.998 -0.124 10
-1.727 -2.074 -0.172 10
-0.873 -1.702 -0.284 10
-0.26 -1.386 -1.186 10
0.291 -0.928 -2.438 10
0.977 -0.542 -3.116 10
1.698 -0.316 -2.158 10
2.166 -0.577 0.616 10
1.811 -0.64 3.459 10
0.441 -0.972 3.682 10
-0.654 -1.918 2.676 10
-1.123 -2.554 1.822 10
-1.502 -3.186 0.278 10
-1.567 -3.738 -1.472 10
-1.203 -3.804 -0.343 10
-0.79 -1.484 2.845 10
-0.754 1.163 2.949 10
-0.92 2.279 2.231 10
-1.207 1.629 0.405 10
-0.785 -0.412 -0.781 10
0.301 -2.31 0.943 10
1.564 -3.363 3.486 10
1.856 -5.104 4.301 10
1.86 -7.421 1.828 10
2.501 -7.627 -1.474 10
3.354 -5.778 -4.929 10
3.251 -0.666 -3.971 10
1.771 2.778 -1.514 10
0.663 4.189 -0.199 10
-0.014 4.555 3.931 10
0.366 3.548 5.96 10
0.407 1.874 4.209 10
0.021 0.618 0.28 10
-0.006 -0.227 -1.634 10
-0.367 -0.885 -1.178 10
-1.192 -0.331 -0.267 10
-1.616 0.899 0.5 10
-1.791 1.791 0.45 10
-1.568 2.121 -0.542 10
-1.162 1.986 -1.341 10
-1.209 1.727 -1.543 10
-1.2 1.615 -0.691 10
-0.942 1.781 0.334 10
-0.305 1.939 0.74 10
0.259 2.167 0.028 10
0.526 2.58 -0.913 10
0.715 2.632 -1.382 10
0.807 2.369 -1.011 10
0.838 1.908 -0.229 10
0.875 1.32 0.362 10
1.037 0.792 1.325 10
1.253 0.506 1.848 10
1.756 0.309 1.387 10
2.262 0.114 0.326 10
2.251 0.206 -1.033 10
1.483 0.297 -1.671 10
0.464 0.164 -0.521 10
-0.237 0.199 0.909 10
-0.256 0.102 1.447 10
-0.144 0.204 0.492 10
0.412 0.356 -1.866 10
0.957 0.182 -2.619 10
0.698 0.526 -1.831 10
-0.13 0.723 0.041 10
-0.306 0.349 0.709 10
0.12 -0.762 -1.309 10
-0.038 -2.418 -3.497 10
-1.068 -3.288 -4.259 10
-2.358 -3.278 -3.04 10
-2.915 -3.476 -1.176 10
-2.33 -3.792 -0.067 10
-1.382 -3.611 -0.741 10
-0.994 -2.681 -2.149 10
-1.204 -1.775 -2.977 10
-1.524 -1.262 -3.671 10
-1.621 -1.127 -4.571 10
-0.916 -1.298 -4.596 10
0.252 -1.462 -3.645 10
0.744 -0.66 -2.867 10
0.601 0.853 -2.235 10
0.566 1.931 -1.072 10
0.785 2.341 0.051 10
0.819 2.176 0.27 10
0.832 2.269 0.562 10
0.645 2.671 0.98 10
0.425 3.274 1.459 10
0.391 3.817 1.839 10
0.559 4.116 2.06 10
0.701 4.265 2.182 10
0.683 4.33 2.153 10
0.485 4.224 2.369 10
0.333 4.069 2.588 10
0.283 3.903 2.674 10
0.358 3.797 2.519 10
0.417 3.676 1.939 10
0.366 3.291 1.358 10
0.114 2.497 0.937 10
-0.25 1.601 0.852 10
-0.561 0.992 1.155 10
-0.798 0.195 1.367 10
-0.839 -0.961 1.368 10
-0.574 -2.529 1.179 10
-0.361 -3.991 0.656 10
-0.221 -4.954 -0.253 10
-0.156 -5.156 -1.15 10
0.091 -4.486 -1.742 10
0.134 -3.201 -2.05 10
0.034 -1.459 -1.716 10
-0.365 -0.175 -0.786 10
-0.949 0.6 0.059 10
-1.483 1.023 0.932 10
-1.809 1.058 2.063 10
-2.447 0.09 2.003 10
-3.228 -3.348 1.389 10
-3.362 -6.642 1.474 10
-2.913 -6.805 -0.267 10
-0.674 -4.194 -2.878 10
0.332 -2.55 -2.762 10
0.445 -0.416 0.332 10
0.082 -0.047 1.514 10
-0.236 -2.818 0.5 10
0.881 -6.053 2.545 10
0.466 -8.076 6.738 10
-0.011 -7.303 7.926 10
2.653 -4.288 2.548 10
3.154 -2.024 -5.679 10
2.037 0.393 -8.024 10
1.747 2.758 -3.748 10
2.297 3.896 1.84 10
2.834 4.118 4.207 10
2.318 3.836 3.675 10
1.259 2.702 2.221 10
0.374 0.751 1.215 10
0.061 -1.426 1.619 10
-0.048 -2.706 2.353 10
-0.043 -2.521 2.342 10
-0.504 -0.08 0.143 10
-0.997 1.849 -1.698 10
-1.095 2.88 -2.511 10
-0.925 3.281 -3.294 10
-0.781 3.384 -3.249 10
-1.358 3.994 -1.838 10
-1.593 4.327 1.025 10
-1.321 4.118 2.741 10
-1.284 3.689 3.053 10
-1.138 3.217 2.464 10
-0.671 2.361 1.01 10
0.24 1.064 -0.934 10
1.379 -0.98 -2.487 10
2.362 -2.305 -3.1 10
2.936 -2.496 -2.057 10
2.487 -1.738 0.285 10
1.101 0.262 2.161 10
0.051 2.511 3.048 10
-0.582 3.915 3.752 10
-0.576 4.54 2.747 10
0.188 4.543 0.197 10
0.979 3.201 -2.381 10
0.536 0.873 -3.031 10
-0.559 -1.325 -1.754 10
-1.451 -2.563 -0.579 10
-1.237 -3.634 -0.581 10
-0.208 -4.443 -1.488 10
-0.05 -4.3 -2.494 10
-0.57 -3.198 -2.314 10
-0.487 -2.068 -1.548 10
0.388 -1.249 -2.29 10
1.875 -1.288 -3.621 10
2.739 -1.366 -5.327 10
2.128 -1.014 -5.906 10
1.407 -0.904 -4.729 10
0.129 -1.296 -3.963 10
-1.418 -0.847 -3.386 10
-2.569 -0.073 -3.366 10
-2.95 0.502 -2.926 10
-2.275 0.624 -2.151 10
-1.703 0.441 -1.574 10
-1.283 0.449 -0.787 10
-0.516 1.033 -0.553 10
0.448 2.154 -0.481 10
1.17 3.24 -0.243 10
1.656 3.89 -0.227 10
2.034 4.138 0.114 10
2.097 4.035 0.886 10
1.853 3.7 1.694 10
1.495 3.166 2.395 10
1.139 2.307 3.052 10
0.723 1.516 3.342 10
0.203 0.459 3.137 10
-0.316 -0.25 2.538 10
-0.785 -0.733 1.733 10
-1.232 -0.979 1.025 10
-1.746 -0.665 0.923 10
-2.21 -0.056 1.572 10
-2.394 0.638 2.406 10
-2.353 1.178 2.854 10
-1.798 1.31 2.784 10
-0.369 0.395 1.515 10
0.857 -0.98 -0.342 20
1.09 -1.252 -0.687 20
0.946 -1.3 -0.894 10
0.55 -1.066 -0.788 10
-0.038 -0.813 -0.278 10
-0.672 -0.516 0.757 10
-1.217 -0.516 1.742 10
-1.664 -0.732 2.162 10
-2.135 -0.814 1.489 10
-2.396 -0.629 -0.219 10
-1.949 -0.169 -1.981 10
-1.384 -0.17 -2.757 10
-1.142 -1.721 -0.999 10
-0.795 -4.031 -0.899 10
-0.595 -5.714 5.318 10
0.584 -6.375 6.398 10
1.422 -3.945 5.258 10
0.944 -0.344 3.586 10
0.186 1.25 1.762 10
-0.659 0.599 -1.585 10
-0.662 -1.106 -5.607 10
0.601 -2.814 -5.037 10
1.834 -5.662 0.99 10
2.219 -8.129 4.106 10
1.583 -7.506 2.299 10
1.072 -5.893 1.061 10
2.188 -0.141 -0.251 10
2.409 2.518 0.247 10
2.013 3.344 -0.052 10
1.294 4.293 -0.004 10
0.467 4.416 1.874 10
0.567 3.526 3.471 10
0.863 2.139 4.193 10
0.725 1.425 3.773 10
0.282 1.584 2.75 10
-0.392 1.434 0.863 10
-1.292 0.567 -2.015 10
-1.533 -0.601 -3.71 10
-1.328 -0.73 -2.425 10
-0.859 0.04 -0.347 10
-0.385 0.682 0.652 10
-0.123 1.028 0.225 10
-0.412 1.563 -0.891 10
-0.75 2.311 -1.56 10
-0.951 3.158 -1.818 10
-0.83 3.902 -2.196 10
-0.454 4.494 -2.33 10
0.168 4.122 -0.959 10
0.944 2.84 1.015 10
1.85 1.34 2.473 10
2.156 -0.189 2.502 10
2.251 -1.213 1.2 10
2.844 -1.704 -0.746 10
3.12 -1.835 -2.852 10
2.075 -1.1 -4.248 10
0.911 -0.283 -1.789 10
-0.119 0.468 1.751 10
-1.132 1.585 3.196 10
-0.907 2.107 3.178 10
-0.256 2.181 1.929 10
-0.196 2.058 0.236 10
-0.254 1.774 -1.226 10
-0.125 0.856 -2.224 10
-0.285 -0.212 -2.906 10
-0.704 -1.906 -2.676 10
-1.289 -3.077 -3.391 10
-0.893 -4.295 -2.466 10
-0.64 -5.899 -1.978 10
-0.369 -6.904 -2.099 10
-0.358 -5.912 -1.389 10
-0.684 -3.071 -0.086 10
-1.271 -0.6 -0.267 10
-1.566 0.596 -1.421 10
-1.599 0.761 -3.382 10
-2.059 0.555 -5.294 10
-3.198 -0.206 -6.281 10
-4.059 -0.814 -6.791 10
-3.334 -0.992 -4.939 10
-1.639 -1.651 -2.213 10
-0.036 -1.46 -0.897 10
1.07 0.081 -0.359 10
1.704 1.771 -0.392 10
2.465 3.318 -0.06 10
3.011 4.805 0.799 10
3.296 5.764 1.856 10
3.053 5.808 2.955 10
2.523 5.382 3.72 10
1.857 4.671 3.899 10
1.292 3.903 3.794 10
0.896 3.331 3.371 10
0.53 3.162 2.862 10
0.038 2.69 2.101 10
-0.362 1.844 1.262 10
-0.472 1.384 0.179 10
-0.588 1.064 -0.915 10
-0.736 1.061 -1.487 10
-0.93 1.248 -1.166 10
-1.044 1.287 0.389 10
-0.931 1.124 2.341 10
-0.613 0.33 3.606 10
-0.199 -0.926 3.78 10
0.415 -2.247 3.307 10
0.83 -3.22 2.149 10
0.92 -3.837 0.693 10
0.647 -4.109 -0.436 9
-0.029 -3.801 -1.573 10
-0.802 -2.981 -2.329 10
-1.273 -2.373 -1.95 11
-1.672 -1.489 -1.582 10
-1.884 0.331 -1.691 10
-2.118 1.039 -2.539 10
-2.363 -0.262 -3.018 10
-2.488 -2.572 -1.018 10
-2.455 -4.926 3.41 10
-2.382 -6.062 5.723 10
-1.402 -5.809 4.186 10
-1.029 -2.013 2.543 10
-1.728 0.48 2.883 10
-1.779 -0.016 0.837 10
-1.67 -2.195 -3.056 10
-0.495 -3.699 -3.155 10
1.295 -3.725 3.201 10
2.691 -1.87 7.501 10
2.396 -2.623 1.433 10
2.372 -4.429 -4.139 10
2.798 -4.253 -2.984 10
4.415 -3.259 -0.031 10
5.438 -2.407 0.868 10
3.86 -0.357 1.798 10
1.449 2.341 2.894 10
0.64 3.271 2.552 10
0.541 3.03 1.418 10
0.056 2.891 0.604 10
-0.836 3.11 0.552 10
-1.494 3.299 0.962 10
-1.749 3.133 1.297 10
-1.962 2.38 1.081 10
-2.007 1.289 0.585 10
-1.763 0.298 0.078 10
-1.242 -0.11 -0.696 10
-0.532 -0.108 -1.764 10
-0.005 0.074 -2.415 10
0.21 0.886 -2.311 10
0.241 2.193 -1.106 10
0.32 3.155 0.236 10
0.659 3.365 0.867 10
0.989 3.287 0.746 10
1.149 3.303 0.766 10
1.198 3.154 0.388 10
1.362 2.778 -0.839 10
1.985 1.742 -1.971 10
2.312 0.18 -2.075 10
1.788 -0.398 -0.127 10
1.074 0.15 2.954 10
0.691 0.497 4.02 10
0.441 0.12 2.903 10
-0.059 -0.038 0.699 10
-0.639 0.129 -2.189 10
-0.334 0.029 -3.616 10
-0.094 -0.274 -2.625 10
-0.894 -0.859 -0.725 10
-1.787 -0.98 0.777 10
-1.867 -0.476 1.449 10
-1.12 -0.627 0.529 10
0.284 -1.762 -1.247 10
0.678 -2.612 -2.312 10
0.093 -2.566 -2.055 10
-0.045 -2.318 -2.202 10
0.321 -2.267 -3.111 10
0.625 -1.954 -3.852 10
0.355 -1.871 -4.078 10
-0.3 -2.373 -3.783 10
-1.304 -3.73 -4.292 10
-1.941 -3.745 -4.725 10
-2.057 -2.983 -4.45 10
-1.877 -1.986 -3.643 10
-1.517 -0.529 -2.796 10
-1.184 0.928 -2.56 10
-0.609 1.981 -2.226 10
0.27 2.619 -1.564 10
1.113 3.521 -0.813 10
1.717 4.022 -0.171 10
1.977 4.171 0.552 10
1.908 4.254 1.29 10
1.467 4.156 2.195 10
0.872 4.059 2.803 10
0.285 3.86 3.005 10
-0.277 3.543 3.058 10
-0.689 3.034 2.985 10
-0.835 2.765 2.729 10
-0.976 2.342 2.129 10
-1.145 1.961 1.39 10
-1.16 1.317 1.113 10
-1.07 0.806 0.933 10
-0.808 0.665 0.848 10
-0.494 0.59 0.729 10
-0.083 0.513 0.647 10
0.347 0.427 0.669 10
0.562 0.212 0.826 10
0.652 -0.317 0.864 10
0.518 -1.043 0.519 10
0.372 -2.059 -0.023 10
0.119 -2.819 -0.564 10
-0.306 -3.14 -1.266 10
-0.792 -3.042 -1.915 10
-1.265 -2.401 -2.154 10
-1.474 -1.325 -2.017 10
-1.335 -0.201 -1.367 10
-1.185 0.43 -0.515 10
-0.928 0.525 0.122 10
-0.585 0.533 0.584 10
-0.294 0.617 0.663 10
-0.273 0.426 0.157 10
-0.461 -0.529 -0.254 10
-0.441 -2.752 -0.091 10
-0.035 -4.493 0.176 10
1.226 -4.285 0.676 10
2.715 -3.391 2.323 10
3.064 -3.328 4.323 10
1.741 -3.374 6.304 10
-0.656 -3.795 8.173 10
-2.866 -5.484 8.813 10
-4.32 -6.841 7.13 10
-5.405 -4.734 3.219 10
-2.641 0.634 0.406 10
-0.386 3.027 -0.711 10
0.445 1.604 -1.941 10
0.771 -3.452 -2.842 10
-0.322 -7.045 -0.635 10
0.64 -5.892 3.211 10
2.963 -1.597 5.803 10
2.882 1.346 5.369 10
1.31 3.081 2.85 10
-0.225 3.833 0.324 10
-1.34 3.752 -0.656 10
-2.258 3.101 0.572 10
-2.497 2.687 2.903 10
-1.61 2.134 3.431 10
-0.458 0.834 1.924 10
0.596 -0.024 -0.56 10
1.329 0.159 -1.547 10
1.687 0.944 0.271 10
1.743 1.97 2.174 10
2.103 2.497 2.457 10
2.479 2.351 1.306 10
2.817 2.417 0.081 10
2.957 2.4 -0.849 10
2.593 1.944 -0.316 10
2.402 1.784 0.163 10
1.972 1.278 -0.24 10
1.715 0.668 -0.888 10
1.207 0.204 -1.627 10
0.604 0.098 -1.809 10
0.259 0.217 -1.507 10
0.104 0.488 -1.167 10
-0.121 0.517 -0.843 10
0.071 0.405 -0.716 10
0.443 0.227 -0.929 10
0.89 0.014 -1.215 10
1.111 0.177 -1.093 10
1.078 0.443 -0.682 10
1.004 0.261 -0.709 10
0.869 -0.161 -1.017 10
0.696 -0.334 -1.036 10
0.558 -0.309 -1.027 10
0.441 -0.339 -1.088 10
0.32 -0.443 -1.022 10
0.158 -0.588 -0.972 10
-0.072 -0.598 -0.969 9
-0.556 -0.642 -1.398 11
-1.112 -0.758 -1.534 10
-2.165 -1.338 -0.631 9
-3.681 -3.005 -0.49 10
-3.881 -3.773 -0.346 11
-2.829 -2.534 0.584 10
-1.693 -2.048 1.499 10
-1.395 -2.438 1.375 10
-1.85 -2.065 0.781 10
-3.268 -1.41 -0.331 10
-5.01 -0.528 -1.34 10
-5.827 -1.173 -0.982 10
-5.589 -2.616 -0.522 10
-4.349 -3.793 -0.754 10
-2.596 -3.793 -1.704 10
-0.621 -2.526 -2.568 10
0.759 -0.438 -2.535 10
1.39 0.958 -2.006 10
1.182 1.75 -0.418 10
1.072 1.929 0.563 10
1.284 2.175 0.162 10
1.785 2.406 -0.267 10
2.115 2.605 -0.085 10
2.239 2.663 -0.146 10
2.05 3.19 -0.278 10
1.784 3.586 -0.103 10
1.623 3.779 -0.007 10
1.521 3.591 0.036 10
1.412 3.318 -0.208 10
1.21 3.029 -0.575 10
1.089 3.183 -0.974 10
1.058 3.52 -1.273 10
0.952 3.771 -1.499 10
0.676 3.514 -1.53 10
0.462 2.982 -1.429 10
0.502 2.477 -1.114 10
0.658 2.014 -1.045 10
0.748 1.528 -1.173 10
0.759 1.263 -1.289 10
0.726 1.085 -1.16 10
0.602 0.804 -0.958 10
0.61 0.327 -0.888 10
0.653 -0.463 -0.954 10
0.786 -1.227 -1.367 10
0.785 -1.682 -1.954 10
0.818 -1.841 -2.431 10
0.745 -1.924 -3.179 10
0.826 -2.051 -3.671 10
0.786 -2.104 -3.985 10
0.139 -1.721 -4.526 10
-0.443 -1.454 -3.453 10
-1.088 -0.904 -1.694 10
-1.393 -0.813 0.181 10
-1.168 -1.258 1.508 10
-0.396 -1.27 2.753 10
-0.098 -0.289 3.34 10
-0.855 0.385 3.178 10
-1.942 -0.98 2.438 10
-3.316 -5.234 2.039 10
-5.76 -8.771 1.249 10
-8.037 -7.618 -0.09 10
-4.699 -1.848 -0.297 10
-1.117 1.439 0.396 10
0.097 3.234 0.658 10
0.501 4.583 2.221 10
0.226 4.426 4.386 10
0.143 3.552 4.93 10
0.008 2.818 3.98 10
0.318 2.088 3.936 10
1.208 0.698 4.18 10
2.406 -1.724 4.201 10
3.01 -4.818 3.324 10
3.45 -6.629 2.147 10
3.648 -5.345 0.803 10
2.714 -2.406 -0.698 10
1.641 -0.243 -1.482 10
0.908 1.142 -2.014 10
0.292 2.174 -2.347 10
-0.297 2.715 -1.966 10
-0.207 2.616 -0.933 10
0.037 2.509 -0.34 10
0.145 2.069 0.072 10
0.01 1.508 0.117 10
-0.24 0.642 0.157 10
-0.242 -0.145 0.184 10
-0.088 -0.863 0.226 10
0.264 -1.173 0.488 10
0.634 -0.996 0.387 10
1.045 -0.517 -0.185 10
1.233 -0.137 -0.787 10
1.196 0.134 -1.217 10
1.12 0.482 -1.224 10
0.99 0.684 -0.792 10
0.865 0.667 -0.264 10
0.443 0.282 0.175 10
-0.247 -0.185 0.588 10
-0.739 -0.356 0.814 10
-0.752 -0.002 0.207 10
-0.47 0.265 -1.218 10
-0.259 0.652 -1.406 10
0.068 1.268 -0.395 10
0.276 1.572 0.376 10
0.387 1.751 1.226 10
0.27 2.024 2.241 10
0.028 2.226 2.715 10
-0.103 2.168 1.72 10
-0.248 1.873 0.384 10
-0.783 1.548 -0.679 10
-1.515 1.109 -0.758 10
-1.407 0.429 0.326 10
-0.758 -0.751 1.095 10
-0.044 -1.512 0.951 10
0.494 -1.516 0.683 10
0.712 -1.105 0.192 10
0.908 -0.736 -0.671 10
0.92 -0.551 -1.431 10
0.975 -0.28 -1.598 10
0.825 0.187 -1.249 10
0.786 0.478 -0.77 10
1.233 0.698 -0.098 10
1.377 0.99 -0.545 10
1.153 0.753 -1.206 10
0.365 0.462 -0.956 10
-0.343 0.261 -0.524 10
-0.886 -0.006 -1.661 10
-0.892 -1.031 -2.236 10
-0.587 -2.548 -1.504 10
-0.261 -3.586 -0.983 10
0.341 -3.934 -1.359 10
0.359 -4.067 -3.317 10
-0.65 -4.177 -5.408 10
-1.757 -4.156 -5.367 10
-2.486 -3.404 -3.813 10
-2.651 -2.391 -3.121 10
-2.731 -1.635 -3.947 10
-2.423 -1.17 -3.992 10
-1.922 -0.501 -2.92 10
-1.282 0.272 -1.464 10
-0.55 1.219 -0.706 10
0.245 2.347 -0.566 10
0.893 3.224 -0.639 10
1.493 3.936 -0.48 10
1.714 4.395 -0.286 10
1.638 4.473 0.526 10
1.439 4.095 1.439 10
1.252 3.599 1.821 10
1.075 3.222 1.777 10
0.873 2.865 1.599 10
0.536 2.372 1.62 10
-0.095 1.609 1.553 10
-0.378 0.905 1.682 10
-0.185 0.288 1.738 10
0.177 0.07 1.435 10
0.59 0.304 1.032 10
0.807 0.584 0.852 10
0.95 0.853 0.844 10
1.166 0.992 1.354 10
1.152 1.203 1.598 10
0.848 1.212 1.498 10
0.409 0.815 1.443 10
0.256 0.113 1.825 10
0.248 -0.673 2.09 10
0.24 -1.278 1.666 10
-0.007 -1.452 0.87 10
-0.437 -1.134 0.085 10
-0.824 -0.538 -0.371 10
-1.138 0.049 -0.42 10
-1.378 0.251 -0.257 10
-1.516 0.243 -0.223 10
-1.511 0.02 -0.399 10
-1.248 -0.041 -0.505 10
-0.976 0.022 -0.61 10
-0.818 -0.048 -0.79 10
-0.848 -0.396 -0.487 10
-1.479 -1.891 -0.068 10
-2.02 -4.02 1.3 10
-2.629 -5.523 2.575 10
-2.952 -6.16 2.774 10
-3.001 -5.785 1.402 10
-2.727 -4.914 1.4 10
-1.127 -2.371 -0.592 10
0.562 -1.082 -1.774 10
0.816 -1.655 -0.045 10
1.174 -1.688 4.026 10
1.151 -1.286 4.365 10
1.217 -1.657 0.808 10
1.397 -2.836 -2.504 10
2.093 -3.897 -1.9 10
3.039 -4.938 0.108 10
3.304 -5.453 1.398 10
2.465 -4.166 1.672 10
0.813 -0.612 1.686 10
-0.094 2.525 1.035 10
0.095 3.617 -0.343 10
0.111 3.781 -0.904 10
-0.175 3.739 0.573 10
-0.235 3.796 2.309 10
-0.496 3.804 2.828 10
-0.877 3.726 2.571 10
-1.358 3.301 1.271 10
-1.705 2.282 -0.665 10
-1.767 0.907 -2.34 10
-1.487 0.058 -2.658 10
-1.062 0.293 -1.694 10
-0.447 1.186 -0.205 10
0.139 1.869 0.995 10
0.47 2.32 1.447 10
0.544 2.743 1.13 10
0.541 3.184 -0.258 10
0.478 3.555 -2.335 10
0.43 3.518 -3.291 10
0.491 2.917 -2.272 10
0.7 1.832 -0.2 10
0.897 0.675 2.094 10
0.963 -0.392 3.996 10
1.073 -1.482 3.321 10
1.948 -1.971 0.653 10
3.021 -2.731 -2.463 10
3.287 -3.535 -4.94 10
2.709 -3.095 -3.032 10
1.558 -0.26 1.812 10
0.558 2.014 3.355 10
0.873 2.933 2.157 10
0.863 2.778 -0.074 10
0.639 2.147 -2.161 10
0.023 1.044 -2.816 10
-1.133 -0.3 -3.129 10
-2.994 -1.124 -2.773 10
-2.263 -3.692 -2.487 10
-1.451 -3.323 -1.971 10
-0.823 -3.413 -2.093 10
-0.568 -3.071 -2.038 10
-0.451 -1.695 -1.895 10
-0.914 -1.845 -3.593 10
-1.633 -2.884 -2.398 10
-2.383 -4.001 -1.279 10
-3.36 -4.126 -1.849 10
-3.231 -2.989 -2.621 10
-2.761 -1.268 -3.126 10
-2.097 0.185 -3.77 10
-1.198 1.459 -4.41 10
-0.251 3.115 -4.27 10
0.834 3.941 -3.24 10
1.629 3.323 -1.666 10
1.983 2.18 -0.06 10
2.268 1.626 1.048 10
2.524 1.92 1.969 10
2.418 2.538 2.729 10
2.133 3.112 3.188 10
1.695 3.275 2.99 10
1.172 3.43 2.433 10
0.909 3.302 1.974 10
0.585 3.256 2.044 10
0.233 3.051 2.21 10
-0.065 2.789 2.196 10
-0.222 2.829 1.933 10
-0.114 2.839 1.36 10
0.0 2.745 0.561 10
0.0 2.582 0.022 10
-0.059 2.419 0.011 10
-0.105 2.143 0.587 10
-0.163 2.075 1.425 10
-0.233 1.35 2.196 10
-0.218 0.138 2.606 10
-0.041 -1.297 2.379 10
0.048 -2.848 1.762 10
-0.042 -3.805 0.974 10
-0.245 -4.002 0.213 10
-0.427 -3.8 -0.566 10
-0.548 -3.428 -1.423 10
-0.898 -2.965 -2.272 10
-1.274 -2.591 -2.932 10
-1.5 -2.314 -2.639 10
-1.427 -1.281 -1.263 10
-1.509 0.018 -0.465 10
-1.59 0.62 -0.539 10
-1.216 0.497 -0.778 10
-1.094 -0.362 -0.493 10
-1.243 -2.291 1.529 10
-1.757 -3.389 4.315 10
-1.616 -3.912 6.142 10
-1.488 -4.529 4.261 10
-2.055 -4.042 2.024 10
-1.944 -2.224 0.253 10
-1.534 -1.502 -3.951 10
-1.984 -1.877 -6.125 10
-1.475 -4.956 -4.9 10
0.111 -7.037 2.476 10
2.565 -4.558 8.796 10
2.644 -0.508 6.968 10
