# Accelerometer Data File
# Started @Mon Jul 18 22:15:46 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
8.963 13.691 0.266 10
8.662 12.322 0.507 10
7.795 11.09 0.646 10
7.016 9.981 0.219 10
5.607 8.983 -0.569 10
0.478 8.084 -1.443 10
-3.68 7.276 -2.109 10
-6.509 6.281 -2.467 10
-8.289 3.369 -1.548 10
-9.511 0.894 -0.652 10
-10.327 -1.349 0.154 10
-10.441 -3.3 0.199 10
-9.897 -5.133 0.386 10
-9.622 -6.559 0.269 10
-9.289 -7.377 -0.119 10
-8.757 -7.691 -0.469 10
-8.019 -7.663 -0.947 10
-7.053 -7.569 -1.672 10
-5.934 -7.527 -2.306 10
-4.97 -7.395 -2.506 10
-4.051 -6.966 -2.781 10
-3.025 -6.433 -3.641 10
-2.093 -6.359 -3.553 10
-1.918 -6.162 -2.956 10
-2.123 -5.658 -2.152 10
-2.471 -5.109 -0.488 10
-3.491 -4.383 1.266 10
-4.874 -2.764 3.354 10
-6.007 -0.108 4.751 10
-6.604 2.591 5.655 10
-6.659 3.883 5.762 10
-6.252 4.072 5.643 10
-5.652 5.716 6.552 10
-4.915 8.084 8.646 10
-3.768 10.094 10.652 9
-1.288 12.308 11.535 10
2.373 11.37 11.941 10
6.084 10.233 10.678 10
9.13 9.21 10.696 10
11.104 8.289 11.626 10
12.735 7.46 10.86 10
13.392 6.714 9.774 10
11.596 6.042 8.796 10
8.609 5.438 7.917 10
6.059 4.765 4.798 10
3.893 1.254 -0.482 11
1.969 -2.654 -4.174 10
0.746 -5.465 -5.912 9
-0.086 -7.375 -6.467 11
-0.612 -8.655 -6.535 10
-0.757 -9.772 -6.614 10
-0.621 -10.561 -6.737 10
0.026 -11.065 -6.486 10
1.135 -11.691 -6.01 10
2.358 -12.677 -5.641 10
3.173 -13.322 -5.525 10
3.399 -13.274 -5.524 10
3.456 -12.723 -5.472 10
3.041 -11.855 -5.088 10
2.315 -10.868 -4.717 10
1.299 -10.264 -4.556 10
0.091 -9.375 -4.281 10
-1.003 -7.852 -3.905 9
-2.066 -5.903 -3.497 11
-2.833 -4.313 -3.113 10
-2.912 -3.123 -3.034 10
-2.0 -2.199 -3.196 10
-0.033 -2.056 -3.385 10
2.184 -3.04 -3.443 10
3.483 -4.512 -3.461 10
4.039 -5.905 -3.899 10
4.67 -5.84 -3.767 10
5.03 -3.886 -3.115 10
5.984 0.088 -1.278 10
6.17 6.741 2.469 10
5.389 19.746 6.523 10
8.392 22.658 9.792 10
9.415 20.392 12.528 9
