# Accelerometer Data File
# Started @Wed Jul 20 19:51:56 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.057 0.139 -0.04 10
-0.034 0.056 0.015 10
0.003 -0.027 0.108 10
0.037 -0.11 0.14 10
0.051 -0.185 0.195 10
0.054 -0.227 0.176 10
0.049 -0.256 0.149 10
0.044 -0.265 0.117 9
0.039 -0.247 0.097 11
0.001 -0.222 0.061 9
0.001 -0.191 0.02 10
0.001 -0.146 -0.015 11
-0.007 -0.132 -0.031 10
-0.015 -0.11 -0.062 10
-0.013 -0.09 -0.03 10
-0.012 -0.072 -0.027 9
-0.019 -0.039 -0.05 11
0.0 0.015 -0.045 9
0.025 0.04 -0.058 11
0.074 0.036 -0.095 10
0.058 0.058 -0.137 10
0.078 0.052 -0.149 10
0.053 0.047 -0.143 9
-0.012 0.068 -0.085 10
-0.028 0.165 -0.068 11
-0.042 0.174 -0.053 10
-0.064 0.096 -0.004 10
-0.049 0.086 0.073 10
-0.027 0.069 0.143 10
-0.007 -0.023 0.215 10
0.036 -0.064 0.245 10
0.067 -0.049 0.255 9
0.043 -0.001 0.152 11
0.03 -0.009 0.076 9
0.027 -0.043 0.0 11
0.007 -0.09 -0.025 9
-0.01 -0.098 -0.049 11
-0.018 -0.123 -0.052 9
-0.033 -0.111 -0.03 10
-0.038 -0.048 -0.044 11
-0.052 -0.017 -0.057 9
-0.072 0.018 -0.085 11
-0.074 0.059 -0.103 9
-0.049 0.071 -0.118 11
-0.035 0.098 -0.124 10
-0.015 0.097 -0.128 10
-0.013 0.078 -0.133 9
-0.02 0.071 -0.128 10
-0.07 0.115 -0.055 11
-0.063 0.112 -0.015 10
